Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B
15497,101,2.0,46.41638144536218,28.571707355730066,6.0,5,5.0,1961,0.225824954,A,B,41,6558,7,1548.0,3,2,B,159908.9207213924,1,0,0,1,0,1,1,0,0,1,0,1
1820,85,2.0,54.024654539484246,34.9070872622148,9.0,11,16.0,1979,0.037177818,B,B,52,11217,1,2300.0,1,7,B,202620.33592076448,0,1,0,1,0,1,0,1,0,1,0,1
5158,23,1.0,31.12674753682793,29.47198679716041,6.0,11,17.0,2017,0.034656082000000005,B,B,0,168,0,900.0,0,0,B,74551.82614991626,0,1,0,1,0,1,0,1,0,1,0,1
1394,27,1.0,61.46971625866468,26.68467682192469,15.0,5,6.0,1977,0.07542368,B,B,11,3097,0,900.0,0,0,B,155874.7323998827,0,1,0,1,0,1,0,1,0,1,0,1
14560,105,3.0,75.77598837693716,39.114520536171156,6.0,5,14.0,1977,0.040242764,B,B,25,3478,11,2729.0,3,1,B,417308.9934867819,0,1,0,1,0,1,0,1,0,1,0,1
13911,113,2.0,46.70536377545421,29.277356589967198,6.0,2,5.0,1961,0.060753049,B,B,15,2787,2,520.0,0,7,B,138396.51485603492,0,1,0,1,0,1,0,1,0,1,0,1
16480,114,1.0,32.33268639894296,21.66392883217304,6.0,3,5.0,1964,0.051942062,B,B,17,4017,7,800.0,2,0,B,158881.67272006572,0,1,0,1,0,1,0,1,0,1,0,1
8061,99,1.0,34.23045846084477,22.76548461848985,6.0,7,9.0,1971,0.033493708,B,B,66,10573,1,1322.0,3,8,B,132204.75802500115,0,1,0,1,0,1,0,1,0,1,0,1
6484,110,1.0,37.5472702842621,23.369915990914198,8.0,9,10.0,1996,0.033493708,B,B,66,10573,1,1322.0,3,8,B,164474.22295104252,0,1,0,1,0,1,0,1,0,1,0,1
12907,5,2.0,43.1520679365497,29.488228611300237,6.0,1,5.0,1964,0.150817539,B,B,16,3433,4,2643.0,4,5,B,184949.25682856503,0,1,0,1,0,1,0,1,0,1,0,1
3025,61,3.0,72.75823851202937,46.38777475498605,7.0,4,16.0,1978,0.300322518,B,B,52,10311,6,900.0,1,9,B,330204.6887386405,0,1,0,1,0,1,0,1,0,1,0,1
9945,62,2.0,55.28081986064991,32.78126,6.0,7,6.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,159992.4876139753,0,1,0,1,1,0,0,1,0,1,1,0
2544,37,2.0,42.769906106380304,29.120731696549,6.0,2,9.0,1973,0.127811589,B,B,28,7287,5,320.0,1,3,B,171852.38865536446,0,1,0,1,0,1,0,1,0,1,0,1
851,99,3.0,65.62517845416716,43.2526732763771,10.0,10,12.0,1973,0.033493708,B,B,66,10573,1,1322.0,3,8,B,285568.5191894024,0,1,0,1,0,1,0,1,0,1,0,1
2400,9,1.0,39.273009215677774,24.401512183961305,8.0,2,14.0,1970,0.136244425,B,B,11,2370,0,900.0,0,1,B,119163.24935918314,0,1,0,1,0,1,0,1,0,1,0,1
15192,26,3.0,117.71455103699681,57.44064757500696,15.0,17,30.0,2012,0.0,B,B,36,6714,2,2672.0,0,2,B,624680.099059137,0,1,0,1,0,1,0,1,0,1,0,1
13213,49,2.0,40.829855315980396,22.624396057626324,6.0,4,12.0,1970,0.020741326,B,B,24,5613,5,1340.0,2,5,B,245219.18543655594,0,1,0,1,0,1,0,1,0,1,0,1
7492,37,2.0,58.40527503100289,29.41128020437941,7.0,12,12.0,1980,0.122190486,B,B,25,4724,2,1308.0,1,3,B,237718.72083027413,0,1,0,1,0,1,0,1,0,1,0,1
4732,27,3.0,85.34523314948923,82.92886977684613,6.0,13,20.0,2016,0.072157581,B,B,2,629,1,900.0,0,0,A,265311.5169858603,0,1,0,1,1,0,0,1,0,1,1,0
16147,90,2.0,58.8891728796043,36.41630748034204,9.0,4,17.0,1989,0.246031548,B,A,22,3151,4,2715.0,3,3,B,217401.33132394837,0,1,1,0,0,1,0,1,1,0,0,1
13645,6,1.0,38.77000948849199,19.606423027431934,7.0,17,17.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B,111490.44272644537,0,1,0,1,0,1,0,1,0,1,0,1
13279,194,3.0,92.18395214820877,54.84811551163089,10.0,4,10.0,1956,0.174739084,B,B,17,3379,9,100.0,0,3,B,478782.48842128884,0,1,0,1,0,1,0,1,0,1,0,1
3057,10,3.0,62.58350145008118,44.85558418022064,6.0,1,12.0,1971,0.089039719,B,B,33,7976,5,900.0,0,11,B,246763.45383180317,0,1,0,1,0,1,0,1,0,1,0,1
12715,101,2.0,44.832124607800644,27.250563261421682,6.0,4,5.0,1964,0.225824954,A,B,41,6558,7,1548.0,3,2,B,177535.3737452566,1,0,0,1,0,1,1,0,0,1,0,1
9517,46,1.0,37.89978654520385,24.62178015839651,6.0,10,6.0,1979,0.188783766,B,B,31,6137,4,900.0,0,1,B,162840.31660016338,0,1,0,1,0,1,0,1,0,1,0,1
15558,34,3.0,86.34058762161992,76.95666964094545,6.0,23,23.0,1990,0.069753361,B,B,53,13670,4,900.0,1,11,B,331562.07874835236,0,1,0,1,0,1,0,1,0,1,0,1
4402,66,1.0,30.759539581689957,16.820947399254827,7.0,17,17.0,2002,0.111627393,B,B,50,12238,8,1970.0,2,3,B,209377.00384376786,0,1,0,1,0,1,0,1,0,1,0,1
8105,88,1.0,40.37262129184163,22.58244865358429,7.0,15,17.0,2005,0.127375905,B,B,43,8429,3,900.0,3,9,B,171483.8554170241,0,1,0,1,0,1,0,1,0,1,0,1
12620,66,1.0,33.559979003091264,22.149001505998026,6.0,4,5.0,1963,0.111627393,B,B,50,12238,8,1970.0,2,3,B,165460.22241381087,0,1,0,1,0,1,0,1,0,1,0,1
11762,120,2.0,57.300257272154816,33.496250147738536,9.0,17,17.0,1992,0.0006991189999999999,B,B,14,3369,24,4129.0,0,3,B,257520.3196491729,0,1,0,1,0,1,0,1,0,1,0,1
15234,109,2.0,65.8751019261082,36.83793253401253,10.0,19,6.0,1994,0.1363303,B,B,30,6141,10,262.0,3,6,B,147570.42992296265,0,1,0,1,0,1,0,1,0,1,0,1
948,23,2.0,57.363837878119924,55.604269022197684,6.0,3,15.0,1977,0.005767451,B,B,1,388,0,900.0,0,0,B,95227.62905442367,0,1,0,1,0,1,0,1,0,1,0,1
9589,18,1.0,40.76598422914002,21.15669016309435,8.0,2,17.0,1988,0.0,B,B,30,5562,0,900.0,0,5,A,156041.93646711114,0,1,0,1,1,0,0,1,0,1,1,0
15045,127,1.0,35.55126477816215,15.418166439952707,9.0,3,9.0,1962,0.486245621,B,B,13,2514,19,900.0,0,6,B,150063.02483891492,0,1,0,1,0,1,0,1,0,1,0,1
1576,53,2.0,47.72799961365304,27.542496912513233,6.0,1,9.0,1970,0.049637257,B,B,34,7759,0,229.0,1,3,B,210352.15016350397,0,1,0,1,0,1,0,1,0,1,0,1
13975,85,2.0,59.759341378610145,33.39019855209761,10.0,6,22.0,1988,0.037177818,B,B,52,11217,1,2300.0,1,7,B,313802.3378282537,0,1,0,1,0,1,0,1,0,1,0,1
12893,17,2.0,57.03599600077772,36.788651882476785,9.0,6,6.0,1963,0.0,B,B,25,5027,4,46.0,1,1,B,381880.54409051186,0,1,0,1,0,1,0,1,0,1,0,1
7078,37,1.0,42.90036560752277,23.19008976945938,8.0,14,17.0,2002,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,236505.36474791128,0,1,0,1,0,1,0,1,0,1,0,1
5730,23,2.0,54.35462435230073,32.78126,6.0,4,15.0,2017,0.005767451,B,B,1,388,0,900.0,0,0,B,91011.48552842301,0,1,0,1,0,1,0,1,0,1,0,1
1560,59,2.0,65.04393558318965,39.40991815509657,7.0,2,5.0,1957,0.309479124,B,B,35,7715,4,990.0,0,6,B,240308.61850870532,0,1,0,1,0,1,0,1,0,1,0,1
6235,52,1.0,45.17973695949804,17.696261424773642,10.0,18,22.0,2005,0.371148999,B,B,34,7065,1,750.0,2,5,B,189477.39033787145,0,1,0,1,0,1,0,1,0,1,0,1
11196,6,1.0,46.16057600994112,32.78126,6.0,14,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,139968.82461432138,0,1,0,1,0,1,0,1,0,1,0,1
15065,29,1.0,34.998058588883836,22.267017630618817,6.0,5,5.0,1964,0.086885265,B,B,10,2277,2,1547.0,0,0,B,126557.61537593172,0,1,0,1,0,1,0,1,0,1,0,1
13755,96,3.0,85.93617060557894,45.64843779299578,10.0,14,16.0,2005,0.041116354,B,B,53,14892,4,900.0,1,4,B,298013.4261601991,0,1,0,1,0,1,0,1,0,1,0,1
888,29,2.0,44.30807907177439,30.31467218572948,6.0,3,5.0,1961,0.069660344,B,B,31,6119,4,900.0,1,2,B,187266.03953380662,0,1,0,1,0,1,0,1,0,1,0,1
3524,6,1.0,38.50640717439108,32.78126,6.0,9,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,128959.85248764248,0,1,0,1,0,1,0,1,0,1,0,1
14062,6,1.0,48.74921761068064,32.78126,6.0,8,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,140529.95455572085,0,1,0,1,0,1,0,1,0,1,0,1
16204,23,1.0,160.64758838378532,32.78126,6.0,3,3.0,1977,0.014072961,B,B,2,475,0,900.0,0,0,B,217874.99745192318,0,1,0,1,0,1,0,1,0,1,0,1
6084,81,1.0,47.399294227484475,21.585999509991712,10.0,7,17.0,2011,0.006076152,B,B,30,5285,0,645.0,6,6,B,169603.42688723368,0,1,0,1,0,1,0,1,0,1,0,1
14828,67,1.0,32.661301190960785,18.043465098416508,7.0,3,12.0,1975,0.100455735,B,B,43,7227,0,900.0,1,6,A,169378.72637286686,0,1,0,1,1,0,0,1,0,1,1,0
6388,1,2.0,66.03302185096129,46.30097185096129,12.0,3,16.0,2018,0.007122317,B,B,1,264,0,900.0,0,1,B,160398.80187592187,0,1,0,1,0,1,0,1,0,1,0,1
1031,88,1.0,34.481866711737645,17.595777956397978,6.0,8,12.0,1975,0.127375905,B,B,43,8429,3,900.0,3,9,B,144561.79485911282,0,1,0,1,0,1,0,1,0,1,0,1
10547,46,1.0,31.841168495377694,24.112953090553432,6.0,1,5.0,1968,0.0,B,B,47,11319,0,1145.0,3,5,B,149286.79093827933,0,1,0,1,0,1,0,1,0,1,0,1
12885,79,1.0,42.205421285803226,22.473371285803225,6.0,20,25.0,2019,0.307466659,B,A,30,5048,9,325.0,2,5,B,230486.63398128608,0,1,1,0,0,1,0,1,1,0,0,1
10072,7,2.0,45.945167940776216,25.81217105896598,6.0,5,5.0,1964,0.130617806,B,B,39,10418,9,900.0,1,9,B,210510.45537182427,0,1,0,1,0,1,0,1,0,1,0,1
8901,34,5.0,121.57742344734959,114.913843062608,6.0,25,6.0,1977,0.069753361,B,B,53,13670,4,900.0,1,11,B,455446.393758171,0,1,0,1,0,1,0,1,0,1,0,1
6521,57,2.0,47.01858108133978,31.0347793118546,6.0,6,12.0,1982,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,212629.12591381915,0,1,0,1,1,0,0,1,0,1,1,0
13350,6,1.0,48.1052281982363,32.78126,6.0,16,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,140349.45689139495,0,1,0,1,0,1,0,1,0,1,0,1
6358,27,5.0,42.00329332353966,32.78126,6.0,5,12.0,1977,0.011654127,B,B,4,915,0,900.0,0,0,B,112693.64176942175,0,1,0,1,0,1,0,1,0,1,0,1
11445,19,3.0,66.5282004701069,38.44779010099694,8.0,10,6.0,1974,0.309479124,B,B,35,7715,4,990.0,0,6,B,272663.06542109296,0,1,0,1,0,1,0,1,0,1,0,1
6361,8,1.0,41.72439128048997,22.71446905428964,8.0,2,14.0,1985,0.458174486,B,A,26,4439,1,1130.0,1,5,B,152573.6989041309,0,1,1,0,0,1,0,1,1,0,0,1
5311,91,1.0,38.22758279419987,20.85856291384711,10.0,4,12.0,1972,0.333891544,B,B,30,6564,1,900.0,0,0,B,167249.61306159702,0,1,0,1,0,1,0,1,0,1,0,1
10003,99,1.0,41.279802166428645,20.432541990686428,9.0,9,25.0,2007,0.012338886,B,B,35,5776,1,2078.0,2,4,B,199140.83369891092,0,1,0,1,0,1,0,1,0,1,0,1
9450,9,1.0,38.46080747913914,19.31622325528808,8.0,5,17.0,1996,0.069753361,B,B,53,13670,4,900.0,1,11,B,176552.02065422348,0,1,0,1,0,1,0,1,0,1,0,1
7508,21,3.0,78.55301480564889,45.77218552389222,10.0,3,9.0,1973,0.194489265,B,B,47,8004,3,125.0,3,5,B,253983.95230722727,0,1,0,1,0,1,0,1,0,1,0,1
1039,27,1.0,38.1611778227419,32.78126,6.0,7,19.0,1977,0.211401214,B,B,9,1892,0,900.0,0,1,B,108179.29563950289,0,1,0,1,0,1,0,1,0,1,0,1
4517,71,2.0,53.469433208148345,34.15233708684477,8.0,4,12.0,1982,0.407276235,A,B,9,1768,0,370.0,0,0,A,182516.55818109802,1,0,0,1,1,0,1,0,0,1,1,0
10527,27,1.0,29.790402,10.058352,6.0,10,17.0,2013,0.211401214,B,B,9,1892,0,900.0,0,1,B,97560.72038303783,0,1,0,1,0,1,0,1,0,1,0,1
12839,13,2.0,47.421493269463326,34.87193898634037,6.0,9,12.0,1980,0.090799103,B,B,74,19083,2,900.0,5,15,B,197873.9695499043,0,1,0,1,0,1,0,1,0,1,0,1
2673,74,2.0,71.06185373681834,51.329803736818334,10.0,3,17.0,2018,0.075778755,B,B,6,1437,3,900.0,0,2,B,233814.07530028233,0,1,0,1,0,1,0,1,0,1,0,1
5824,19,3.0,78.77844360361523,47.61315761400029,10.0,7,17.0,1994,0.000991363,B,B,33,6783,3,900.0,1,9,B,258770.6243588981,0,1,0,1,0,1,0,1,0,1,0,1
11038,55,3.0,78.82435569270865,45.709655723265904,10.0,10,12.0,1997,0.041365446,B,B,31,5569,0,900.0,1,4,B,310638.32410907146,0,1,0,1,0,1,0,1,0,1,0,1
3631,111,2.0,49.251137234832996,29.552331222547018,7.0,4,9.0,1969,0.135649789,B,B,46,7960,6,350.0,3,11,B,226390.9880720457,0,1,0,1,0,1,0,1,0,1,0,1
410,27,2.0,67.85660048761633,32.78126,6.0,12,6.0,1977,0.017647053,B,B,2,469,0,900.0,0,0,B,184241.6076532796,0,1,0,1,0,1,0,1,0,1,0,1
1777,47,2.0,52.46646287801794,31.807666941315,8.0,5,12.0,1979,0.101872465,B,B,23,4583,3,900.0,3,3,B,269694.16391909646,0,1,0,1,0,1,0,1,0,1,0,1
15944,94,1.0,36.990846406422136,19.131393451355013,9.0,9,16.0,1978,0.521867054,B,B,25,6149,0,900.0,0,0,B,156339.2545493406,0,1,0,1,0,1,0,1,0,1,0,1
3091,62,3.0,105.14044219625922,32.78126,6.0,9,6.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,265689.0226171058,0,1,0,1,1,0,0,1,0,1,1,0
2027,27,1.0,38.98449069122291,19.25244069122291,6.0,9,16.0,2014,0.011654127,B,B,4,915,0,900.0,0,0,B,107566.05820579457,0,1,0,1,0,1,0,1,0,1,0,1
13214,23,3.0,65.5983259014652,61.3341696907413,6.0,5,6.0,1977,0.034656082000000005,B,B,0,168,0,900.0,0,0,B,131250.9158694752,0,1,0,1,0,1,0,1,0,1,0,1
7014,6,1.0,52.81792278866687,32.78126,6.0,4,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,151947.48560123716,0,1,0,1,0,1,0,1,0,1,0,1
378,105,2.0,48.60510587836389,35.52782079322029,8.0,13,14.0,1972,0.040242764,B,B,25,3478,11,2729.0,3,1,B,203380.67515690762,0,1,0,1,0,1,0,1,0,1,0,1
10219,93,1.0,40.422991819162974,18.755570519779006,8.0,7,16.0,2005,0.050900058,B,B,43,10621,1,30.0,2,3,B,141704.7967760466,0,1,0,1,0,1,0,1,0,1,0,1
14534,62,2.0,73.27701000352207,40.19238154361508,12.0,8,9.0,2014,0.072157581,B,B,2,629,1,900.0,0,0,A,171255.8562872564,0,1,0,1,1,0,0,1,0,1,1,0
9995,21,1.0,36.14819786791131,19.119118270819136,9.0,9,12.0,1970,0.194489265,B,B,47,8004,3,125.0,3,5,B,173783.20852633505,0,1,0,1,0,1,0,1,0,1,0,1
14055,1,2.0,66.15145986096162,32.78126,6.0,18,6.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,245970.07724645425,0,1,0,1,0,1,0,1,0,1,0,1
9955,6,2.0,64.08326750186569,44.35121750186569,6.0,2,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,187599.92423077679,0,1,0,1,0,1,0,1,0,1,0,1
15760,34,2.0,65.23539532668903,45.50334532668903,6.0,8,6.0,2014,0.069753361,B,B,53,13670,4,900.0,1,11,B,336951.6289303201,0,1,0,1,0,1,0,1,0,1,0,1
1220,30,2.0,55.817056905827634,32.78126,6.0,2,6.0,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,161365.57481159663,0,1,0,1,0,1,0,1,0,1,0,1
1997,9,1.0,46.63467621935639,32.78126,6.0,6,6.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,110158.20280535617,0,1,0,1,0,1,0,1,0,1,0,1
2488,23,2.0,51.76788768356437,48.26254220037683,6.0,3,9.0,2015,0.034656082000000005,B,B,0,168,0,900.0,0,0,B,103450.23016769288,0,1,0,1,0,1,0,1,0,1,0,1
15291,178,3.0,92.97058063588592,59.9732501371673,10.0,7,7.0,1959,0.460556389,B,B,20,4386,14,900.0,1,5,B,451847.56978159776,0,1,0,1,0,1,0,1,0,1,0,1
15031,48,3.0,96.67812684918509,32.78126,6.0,19,6.0,2017,0.041124634,B,B,46,9515,5,900.0,1,10,B,474638.8128358514,0,1,0,1,0,1,0,1,0,1,0,1
15749,66,3.0,78.74785283645187,33.88575957251312,11.0,2,5.0,1955,0.161975568,B,A,31,7010,5,4508.0,3,7,B,606958.9375101448,0,1,1,0,0,1,0,1,1,0,0,1
9508,34,3.0,84.74656348504392,47.47605795301715,10.0,8,9.0,2005,0.069753361,B,B,53,13670,4,900.0,1,11,B,357031.7756010781,0,1,0,1,0,1,0,1,0,1,0,1
6775,29,1.0,35.31448132367079,17.39746889750949,9.0,13,6.0,1970,0.086885265,B,B,10,2277,2,1547.0,0,0,B,155751.1344333592,0,1,0,1,0,1,0,1,0,1,0,1
7190,27,1.0,31.336794811998555,11.604744811998554,6.0,23,25.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,114139.12517615287,0,1,0,1,1,0,0,1,0,1,1,0
14186,101,1.0,36.503239133144,20.11301868381804,6.0,4,5.0,1967,0.225824954,A,B,41,6558,7,1548.0,3,2,B,144473.56523032268,1,0,0,1,0,1,1,0,0,1,0,1
10653,23,1.0,42.93026793894303,32.78126,10.0,5,20.0,1977,0.034656082000000005,B,B,0,168,0,900.0,0,0,B,89770.95197189334,0,1,0,1,0,1,0,1,0,1,0,1
15022,3,2.0,52.89580432651238,34.97344063849119,8.0,4,12.0,1983,0.050900058,B,B,43,10621,1,30.0,2,3,B,213450.01764287992,0,1,0,1,0,1,0,1,0,1,0,1
6472,62,2.0,69.424770904195,40.473372885565894,16.0,7,17.0,2016,0.072157581,B,B,2,629,1,900.0,0,0,A,131341.23141814425,0,1,0,1,1,0,0,1,0,1,1,0
478,6,1.0,65.68585090607534,32.78126,6.0,13,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,188642.5491755998,0,1,0,1,0,1,0,1,0,1,0,1
561,56,3.0,77.92223703828056,49.14878074865772,10.0,10,17.0,1985,0.0,B,B,23,5067,4,900.0,2,6,B,497376.46131765353,0,1,0,1,0,1,0,1,0,1,0,1
10957,23,2.0,63.58211896013822,32.78126,6.0,10,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,161579.38360855958,0,1,0,1,0,1,0,1,0,1,0,1
1925,27,1.0,52.4807171486603,20.391316924219105,15.0,2,18.0,2015,0.072157581,B,B,2,629,1,900.0,0,0,A,75960.50667895893,0,1,0,1,1,0,0,1,0,1,1,0
7646,27,1.0,37.65023491969008,17.918184919690077,6.0,13,6.0,2018,0.211401214,B,B,9,1892,0,900.0,0,1,B,89669.98339751601,0,1,0,1,0,1,0,1,0,1,0,1
2370,17,3.0,129.47501668799447,32.78126,10.0,17,20.0,1977,0.093442564,B,B,23,4635,5,3300.0,2,4,B,506174.9930758217,0,1,0,1,0,1,0,1,0,1,0,1
2802,128,3.0,75.74838686404695,42.92516825783306,10.0,6,16.0,2003,0.0,B,B,27,4798,0,30.0,2,8,B,340197.3008199215,0,1,0,1,0,1,0,1,0,1,0,1
3441,96,1.0,38.873727079942924,17.065463478748807,9.0,8,12.0,1995,0.041116354,B,B,53,14892,4,900.0,1,4,B,174918.25524269935,0,1,0,1,0,1,0,1,0,1,0,1
12855,101,1.0,37.178300613213025,22.70335092507577,9.0,12,12.0,1967,0.038692987000000005,B,B,28,6533,1,1015.0,2,5,B,160779.54210122116,0,1,0,1,0,1,0,1,0,1,0,1
241,89,3.0,81.73663359334861,47.00977575260682,12.0,9,17.0,2003,0.1363303,B,B,30,6141,10,262.0,3,6,B,579727.7478536543,0,1,0,1,0,1,0,1,0,1,0,1
15704,45,1.0,42.76864435562595,42.67484400624657,6.0,27,6.0,2016,0.195781053,B,B,23,5212,6,900.0,3,2,B,251294.1664444614,0,1,0,1,0,1,0,1,0,1,0,1
6919,42,4.0,103.33996410964029,65.06400028874009,11.0,9,12.0,2004,0.158249043,B,B,21,5731,0,900.0,1,0,B,339529.4147498301,0,1,0,1,0,1,0,1,0,1,0,1
6134,52,1.0,44.392525977965825,32.78126,10.0,14,17.0,2015,0.371148999,B,B,34,7065,1,750.0,2,5,B,116920.10541324413,0,1,0,1,0,1,0,1,0,1,0,1
5720,27,2.0,66.57716253070629,32.78126,6.0,10,17.0,1977,0.017647053,B,B,2,469,0,900.0,0,0,B,187907.06715514246,0,1,0,1,0,1,0,1,0,1,0,1
10951,22,3.0,75.20508254308312,50.92253291294014,8.0,2,5.0,1958,0.118537385,B,B,30,6207,1,1183.0,1,0,B,286893.7262745096,0,1,0,1,0,1,0,1,0,1,0,1
5665,27,1.0,42.988955359809864,23.256905359809863,6.0,7,12.0,2017,0.072157581,B,B,2,629,1,900.0,0,0,A,110868.29525858676,0,1,0,1,1,0,0,1,0,1,1,0
4543,101,2.0,49.18799284711969,33.9281539836315,6.0,6,6.0,1972,0.225824954,A,B,41,6558,7,1548.0,3,2,B,201571.98294693558,1,0,0,1,0,1,1,0,0,1,0,1
3298,31,1.0,57.55169140174854,21.55187648739869,10.0,32,40.0,1977,0.151346216,B,A,32,5889,10,830.0,4,1,B,393799.5317324581,0,1,1,0,0,1,0,1,1,0,0,1
9904,57,1.0,41.82925308320618,32.78126,6.0,6,17.0,1977,0.407276235,A,B,9,1768,0,370.0,0,0,A,127565.44949843193,1,0,0,1,1,0,1,0,0,1,1,0
3825,48,2.0,47.505382196335106,30.66797343174332,6.0,10,12.0,1981,0.041124634,B,B,46,9515,5,900.0,1,10,B,211149.76654895092,0,1,0,1,0,1,0,1,0,1,0,1
6316,85,3.0,76.72991720294392,48.061396943699634,10.0,11,16.0,1983,0.037177818,B,B,52,11217,1,2300.0,1,7,B,341186.5880805542,0,1,0,1,0,1,0,1,0,1,0,1
283,81,2.0,56.98483272554534,36.3772987348747,7.0,2,5.0,1963,0.006076152,B,B,30,5285,0,645.0,6,6,B,240738.13367246976,0,1,0,1,0,1,0,1,0,1,0,1
15042,59,3.0,104.74520575224665,82.41822552613752,20.0,22,24.0,2017,0.019508796,B,B,37,7687,11,176.0,5,5,B,475135.92199721845,0,1,0,1,0,1,0,1,0,1,0,1
6039,47,2.0,55.278956541627466,33.81340954842239,9.0,5,16.0,1978,0.101872465,B,B,23,4583,3,900.0,3,3,B,242275.32422713804,0,1,0,1,0,1,0,1,0,1,0,1
12730,39,2.0,44.25693868463651,30.30143041923264,6.0,10,6.0,1971,0.428825818,B,B,25,5011,8,730.0,0,2,B,205554.098155252,0,1,0,1,0,1,0,1,0,1,0,1
3272,106,1.0,38.239481083017786,20.984862927214362,8.0,9,17.0,1991,0.246031548,B,A,22,3151,4,2715.0,3,3,B,169138.8399026381,0,1,1,0,0,1,0,1,1,0,0,1
7573,140,1.0,40.68655858692282,22.37675644318597,8.0,7,9.0,1977,0.23861713,B,B,26,3889,6,705.0,3,6,B,209191.1286235436,0,1,0,1,0,1,0,1,0,1,0,1
10122,12,2.0,53.434516602036894,33.14717495267522,8.0,10,14.0,1995,0.090799103,B,B,74,19083,2,900.0,5,15,B,232576.76697735055,0,1,0,1,0,1,0,1,0,1,0,1
16610,6,1.0,49.025908081433364,43.63680113941773,6.0,11,25.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B,154585.98329693553,0,1,0,1,0,1,0,1,0,1,0,1
15494,63,1.0,51.94763755707947,50.902853412780246,10.0,10,25.0,2018,0.23861713,B,B,26,3889,6,705.0,3,6,B,263892.4891331806,0,1,0,1,0,1,0,1,0,1,0,1
4762,6,3.0,74.06146875787398,70.66806242861027,6.0,2,17.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B,208272.19242196524,0,1,0,1,0,1,0,1,0,1,0,1
12874,90,1.0,33.72878230906272,22.372443011352445,6.0,6,6.0,1965,0.265088676,B,B,37,5288,0,1937.0,3,2,B,145764.993974095,0,1,0,1,0,1,0,1,0,1,0,1
7625,6,2.0,65.21587080795747,34.67783667648984,12.0,3,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,172294.24057219314,0,1,0,1,0,1,0,1,0,1,0,1
13199,52,2.0,48.55958589475846,29.70778225109447,8.0,7,9.0,1980,0.371148999,B,B,34,7065,1,750.0,2,5,B,182979.44246429828,0,1,0,1,0,1,0,1,0,1,0,1
8605,39,2.0,47.97605763242218,32.969175987223146,6.0,8,9.0,1975,0.428825818,B,B,25,5011,8,730.0,0,2,B,183807.9610806611,0,1,0,1,0,1,0,1,0,1,0,1
12012,9,1.0,43.09179112275217,22.253337244131856,8.0,7,14.0,1996,0.161531741,B,B,25,5648,1,30.0,2,4,B,136401.72564617128,0,1,0,1,0,1,0,1,0,1,0,1
2208,90,1.0,36.02840986752932,20.270372937485696,9.0,12,6.0,1969,0.265088676,B,B,37,5288,0,1937.0,3,2,B,154162.23660635814,0,1,0,1,0,1,0,1,0,1,0,1
212,27,1.0,49.952621296986315,32.78126,6.0,2,6.0,1977,0.051815435,B,B,5,1227,0,900.0,0,0,B,101734.46222325119,0,1,0,1,0,1,0,1,0,1,0,1
13669,6,1.0,38.11818907521872,32.78126,6.0,15,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,121198.18223218837,0,1,0,1,0,1,0,1,0,1,0,1
534,101,2.0,42.743732926079566,26.121995032825712,6.0,13,6.0,1971,0.225824954,A,B,41,6558,7,1548.0,3,2,B,204595.11991373656,1,0,0,1,0,1,1,0,0,1,0,1
3898,92,3.0,68.14034100496343,41.056352172880715,8.0,10,16.0,1983,0.460556389,B,B,20,4386,14,900.0,1,5,B,331709.4978625257,0,1,0,1,0,1,0,1,0,1,0,1
6497,10,2.0,48.41516960488824,27.145355369921838,6.0,3,9.0,1970,0.282797669,B,B,33,8667,2,900.0,0,6,B,209554.9998915108,0,1,0,1,0,1,0,1,0,1,0,1
